Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.643233 0.039028 0.070046 0.76146,-0.339702 8.060498 3.97622,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.472357 -0.441961 -0.574416 0.501594,11.068866 3.672141 0.506515,NaN NaN NaN NaN,NaN NaN NaN,-0.245332 0.270703 0.600284 0.711471,-10.063282 1.12335 6.821064,NaN NaN NaN NaN,NaN NaN NaN,-0.193704 0.608057 -0.75412 -0.155074,3.392071 -7.839123 4.544786,0.095015 0.106211 0.236254 0.961184,-2.481209 1.318027 10.271908,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.16562 0.035024 -0.979388 0.110196,-3.832607 -1.538988 5.713354,0.110938 0.034717 -0.986124 -0.118516,-2.417741 -0.411116 9.387993,NaN NaN NaN NaN,NaN NaN NaN,-0.083144 0.717162 0.156426 0.674015,-6.52602 8.119477 -0.43482,0.644153 -0.442807 -0.52201 -0.341312,-7.415179 12.210941 3.551939,0.014839 0.528047 0.551303 0.645764,-6.536877 6.649487 3.894398,0.012324 -0.722498 -0.109477 0.682539,8.931777 7.227882 0.481042,-0.551901 -0.553098 -0.466509 0.414556,10.551053 2.190025 -1.486262,0.475478 0.278248 -0.826217 -0.117746,-7.184139 -5.654108 3.597153
0.642995 0.033195 0.066588 0.762247,3.050686 5.699342 0.751202,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.476548 -0.433306 -0.580456 0.498216,10.405075 1.418058 1.954842,NaN NaN NaN NaN,NaN NaN NaN,-0.241644 0.265846 0.6013 0.713703,-8.191613 0.293686 6.744567,NaN NaN NaN NaN,NaN NaN NaN,-0.196717 0.614539 -0.748401 -0.153429,4.154905 -9.002181 2.572363,0.106729 0.106534 0.239055 0.959225,-2.578575 2.868912 11.079744,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.166338 0.042655 -0.97889 0.110841,-3.267857 -4.157894 7.824053,0.114607 0.049001 -0.985762 -0.112859,-3.519765 -1.752709 8.775243,NaN NaN NaN NaN,NaN NaN NaN,-0.115925 0.711338 0.181598 0.669015,-8.023471 -1.071677 -4.498949,0.656379 -0.433143 -0.523952 -0.327152,-8.242462 12.292795 0.493581,0.014607 0.52766 0.551489 0.645927,-6.608361 6.257459 4.040309,0.007053 -0.723678 -0.109021 0.681436,8.816445 3.775514 -0.617584,-0.557123 -0.543535 -0.476576 0.408729,8.763418 -2.028925 -0.794174,0.474581 0.277434 -0.827003 -0.117772,-7.03185 -5.473321 3.917275
0.647685 0.038439 0.069183 0.757786,3.311441 7.554024 0.490025,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.475223 -0.429651 -0.582746 0.499969,7.81371 -1.452473 1.809517,NaN NaN NaN NaN,NaN NaN NaN,-0.237379 0.26055 0.602598 0.715989,-7.039838 -0.382376 7.052724,NaN NaN NaN NaN,NaN NaN NaN,-0.199966 0.615432 -0.747215 -0.151419,4.702634 -8.547544 1.703644,0.113924 0.105072 0.243218 0.95751,-2.379137 3.449269 10.8357,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.1675 0.020835 -0.979775 0.107471,-3.572829 0.401289 8.575284,0.116618 0.059692 -0.985365 -0.109056,-3.373804 -2.56354 9.045762,NaN NaN NaN NaN,NaN NaN NaN,-0.140653 0.707033 0.202005 0.662959,-8.971642 -2.93776 1.993545,0.685129 -0.395456 -0.544152 -0.279486,-9.195354 0.544015 -6.26497,0.014395 0.526648 0.551928 0.646383,-6.909829 6.024673 4.129981,0.003408 -0.724343 -0.110304 0.680551,10.654616 -0.17692 -0.790924,-0.553758 -0.54836 -0.470183 0.414224,9.901629 -1.894867 -1.472645,0.473787 0.276769 -0.827684 -0.117745,-7.014926 -5.455682 4.083377
0.649485 0.04267 0.071014 0.755848,1.047718 10.548547 2.949214,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.472182 -0.433125 -0.579588 0.503513,7.847459 0.375461 1.267259,NaN NaN NaN NaN,NaN NaN NaN,-0.232495 0.25593 0.604076 0.718009,-6.292453 -0.559932 7.355927,NaN NaN NaN NaN,NaN NaN NaN,-0.200737 0.618878 -0.744218 -0.151111,4.924201 -8.161838 2.060702,0.117501 0.10262 0.248121 0.956085,-1.893497 3.206792 10.14727,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.16315 -0.005929 -0.981169 0.103223,-2.510341 4.228461 9.347718,0.117261 0.0654 -0.985062 -0.107823,-2.669537 -3.009176 9.611123,NaN NaN NaN NaN,NaN NaN NaN,-0.159356 0.704073 0.216687 0.657217,-9.222655 -5.902737 2.946695,0.694159 -0.368161 -0.562241 -0.257848,-11.087193 -3.127537 -5.129544,0.014066 0.525015 0.552523 0.647209,-6.803879 6.349921 4.162474,0.003311 -0.724566 -0.108478 0.680607,10.409817 -0.185638 -1.482861,-0.545641 -0.557052 -0.459201 0.425562,9.581222 0.201373 -2.999942,0.473171 0.276485 -0.828162 -0.117532,-6.936555 -5.137556 4.313512
0.649567 0.046235 0.073339 0.755345,0.388635 10.226119 0.890847,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.473864 -0.429941 -0.581401 0.502571,9.478783 1.086127 0.907374,NaN NaN NaN NaN,NaN NaN NaN,-0.227304 0.251953 0.605955 0.719493,-6.164482 -0.314134 7.344642,NaN NaN NaN NaN,NaN NaN NaN,-0.199389 0.627157 -0.737411 -0.152126,4.678117 -9.607876 1.173801,0.118827 0.099931 0.25291 0.95495,-1.28305 2.601753 9.660027,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.160954 -0.002161 -0.981453 0.104108,-2.26395 3.62102 11.561758,0.116549 0.066119 -0.985006 -0.108661,-2.231273 -2.837028 9.912854,NaN NaN NaN NaN,NaN NaN NaN,-0.168015 0.704603 0.219549 0.653532,-9.999715 -6.14939 -1.138836,0.695595 -0.355545 -0.571788 -0.250586,-9.445245 -3.800822 -2.565143,0.013543 0.522994 0.553077 0.648382,-6.623662 5.937291 4.448879,0.002163 -0.723863 -0.108744 0.681317,9.844641 2.667157 -0.295563,-0.54323 -0.558748 -0.456369 0.429452,9.508859 1.386126 -4.350883,0.47286 0.276811 -0.828261 -0.117316,-6.981199 -5.164759 4.212979
0.647911 0.049836 0.076469 0.756228,-2.088692 10.935675 2.207836,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.476695 -0.424595 -0.584852 0.500429,10.063269 -0.854202 1.916201,NaN NaN NaN NaN,NaN NaN NaN,-0.221782 0.248115 0.608031 0.720799,-6.471313 -0.124476 7.309514,NaN NaN NaN NaN,NaN NaN NaN,-0.198207 0.631723 -0.733857 -0.151965,4.172107 -10.946002 -0.090832,0.120056 0.097823 0.256757 0.953988,-0.83539 2.035062 9.384528,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.164939 0.023839 -0.980017 0.108598,-2.404479 -0.45853 10.652705,0.115093 0.064179 -0.985099 -0.11052,-1.960887 -2.096871 9.657684,NaN NaN NaN NaN,NaN NaN NaN,-0.167316 0.707736 0.21341 0.652358,-10.572726 -4.507438 -1.035339,0.693153 -0.357268 -0.571866 -0.254691,-9.324847 -3.698261 -2.583259,0.013172 0.521484 0.553454 0.649284,-6.191786 5.183174 4.915487,-0.000248 -0.723747 -0.108805 0.681433,9.667405 2.039504 -0.243405,-0.545673 -0.555014 -0.460031 0.427284,9.829229 1.629211 -3.568102,0.472677 0.277546 -0.828146 -0.117127,-7.085376 -5.401405 3.93359
0.644354 0.049212 0.076725 0.759276,-2.051141 9.328755 2.077617,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.473349 -0.426537 -0.58336 0.503684,10.365754 -1.033588 2.155821,NaN NaN NaN NaN,NaN NaN NaN,-0.215797 0.243918 0.610616 0.721861,-6.62061 0.103967 7.309242,NaN NaN NaN NaN,NaN NaN NaN,-0.199007 0.629386 -0.736157 -0.149474,3.899577 -10.395343 0.071564,0.12184 0.09617 0.259668 0.953141,-0.767764 2.013534 9.428057,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.16953 0.039386 -0.978413 0.111433,-3.505653 -2.178993 7.98617,0.113144 0.060972 -0.985307 -0.112478,-1.794225 -1.126846 9.3873,NaN NaN NaN NaN,NaN NaN NaN,-0.158111 0.712362 0.200095 0.653838,-10.388851 -2.369368 0.334386,0.688376 -0.365233 -0.568036 -0.264724,-9.309268 -1.406661 -1.528894,0.013373 0.521005 0.55347 0.649651,-6.199352 5.049689 4.990186,-0.003259 -0.724393 -0.107959 0.680874,9.971051 1.860912 0.497196,-0.547604 -0.549831 -0.465043 0.426087,9.807274 0.994088 -2.667298,0.472449 0.278238 -0.828032 -0.117209,-7.190013 -5.55601 3.82764
0.647728 0.049744 0.076095 0.756428,-1.172864 9.237909 1.592077,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46834 -0.429194 -0.581427 0.508323,9.628281 1.070136 1.363615,NaN NaN NaN NaN,NaN NaN NaN,-0.209567 0.239124 0.613538 0.722823,-6.382373 0.20979 7.425908,NaN NaN NaN NaN,NaN NaN NaN,-0.200814 0.625645 -0.739504 -0.146207,3.913215 -8.936894 1.014866,0.123787 0.094949 0.261988 0.952378,-0.8307 2.274683 9.317172,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.168885 0.034082 -0.978809 0.110672,-3.685256 -1.057246 6.527458,0.111458 0.059455 -0.985446 -0.113748,-1.835254 -0.493486 9.230131,NaN NaN NaN NaN,NaN NaN NaN,-0.14628 0.71684 0.18522 0.656076,-10.31555 0.837747 -0.331178,0.685424 -0.370071 -0.565882 -0.270219,-9.651278 0.122426 -1.250019,0.01409 0.521514 0.553188 0.649467,-6.248821 5.33915 4.893527,-0.006989 -0.725686 -0.105691 0.679824,9.833849 0.380941 0.02381,-0.547637 -0.546772 -0.467339 0.427467,9.622204 0.074694 -2.307396,0.472145 0.278798 -0.827962 -0.117598,-7.051661 -5.501783 3.960035
0.651293 0.049512 0.074382 0.753547,-0.562871 11.025263 1.682756,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.468668 -0.426414 -0.583404 0.508095,9.199945 1.229492 1.463366,NaN NaN NaN NaN,NaN NaN NaN,-0.203052 0.233905 0.616597 0.723786,-6.11056 0.178567 7.495989,NaN NaN NaN NaN,NaN NaN NaN,-0.202455 0.625168 -0.740003 -0.143433,4.11077 -8.190849 1.40766,0.125067 0.093796 0.263804 0.951824,-0.910068 2.479823 9.211431,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.164966 0.019528 -0.980143 0.108276,-3.263563 0.37936 8.588834,0.110464 0.060447 -0.985396 -0.114624,-1.943929 -0.661148 9.236678,NaN NaN NaN NaN,NaN NaN NaN,-0.139258 0.718065 0.176479 0.65867,-10.401684 4.74354 -0.352785,0.684451 -0.371898 -0.565304 -0.271386,-9.279316 0.16396 -1.515888,0.01507 0.522613 0.552769 0.648918,-6.442621 5.674382 4.619755,-0.009488 -0.727325 -0.100863 0.678775,9.869421 0.595613 -0.532767,-0.547367 -0.54405 -0.469427 0.428995,9.888574 -0.319714 -1.844621,0.472006 0.279437 -0.827755 -0.118098,-6.929445 -5.479799 4.027445
0.647729 0.04906 0.073219 0.756755,0.438395 9.975964 1.643234,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.469206 -0.423767 -0.585423 0.507491,9.147646 -0.125118 2.064395,NaN NaN NaN NaN,NaN NaN NaN,-0.19665 0.228593 0.620024 0.724324,-5.840691 0.224616 7.523608,NaN NaN NaN NaN,NaN NaN NaN,-0.203285 0.627561 -0.738127 -0.141456,4.17867 -8.518864 0.672146,0.125856 0.092763 0.265152 0.951446,-0.983777 2.396448 9.05798,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.163364 0.015057 -0.980542 0.107806,-2.664142 1.028779 10.522839,0.109532 0.062882 -0.985333 -0.114749,-2.000581 -0.752779 9.291635,NaN NaN NaN NaN,NaN NaN NaN,-0.137872 0.717482 0.174426 0.660141,-9.809538 5.611717 -0.795253,0.683117 -0.375554 -0.563049 -0.274384,-9.749021 0.770691 -1.751926,0.016095 0.523722 0.552333 0.64837,-6.66995 6.114071 4.335988,-0.01257 -0.728396 -0.097013 0.678137,9.254237 1.989573 -0.260148,-0.546822 -0.541167 -0.471919 0.4306,9.603282 -0.145505 -0.967119,0.472024 0.280153 -0.827421 -0.118669,-6.91746 -5.482646 4.013221
0.645099 0.047688 0.071317 0.759268,0.881793 7.771038 2.371517,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.467408 -0.424666 -0.584969 0.50892,9.242342 0.098766 1.913154,NaN NaN NaN NaN,NaN NaN NaN,-0.190368 0.223103 0.623476 0.72475,-5.710907 0.161769 7.652991,NaN NaN NaN NaN,NaN NaN NaN,-0.203619 0.629057 -0.737066 -0.13986,4.145323 -8.772159 0.312508,0.126935 0.091897 0.265982 0.951155,-0.987119 2.265223 8.868234,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.166016 0.025334 -0.979652 0.109904,-3.105995 0.301294 9.733132,0.10904 0.066473 -0.985162 -0.114665,-1.89607 -1.103949 9.177265,NaN NaN NaN NaN,NaN NaN NaN,-0.139845 0.716497 0.176597 0.660219,-9.096915 4.197043 -0.936689,0.680764 -0.380543 -0.559998 -0.279552,-9.536544 2.392823 -1.80206,0.016757 0.52414 0.552135 0.648185,-6.605347 6.559237 3.865779,-0.015827 -0.729056 -0.094581 0.677703,9.187447 1.993021 -0.761348,-0.546082 -0.539536 -0.473143 0.43224,9.47075 0.077248 -0.280887,0.47221 0.280874 -0.826986 -0.119252,-6.883998 -5.575297 3.916061
0.648494 0.047955 0.07019 0.756458,1.324378 8.304414 1.855731,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46587 -0.425186 -0.584967 0.509897,9.397494 0.728964 1.626031,NaN NaN NaN NaN,NaN NaN NaN,-0.18398 0.217436 0.626802 0.725253,-5.590346 0.081122 7.807319,NaN NaN NaN NaN,NaN NaN NaN,-0.203548 0.629813 -0.736662 -0.138683,4.065806 -8.644321 0.974616,0.128328 0.09134 0.266409 0.950902,-1.069183 2.283203 8.681611,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.16765 0.035436 -0.978798 0.112215,-3.530323 -0.982062 8.54665,0.108663 0.06993 -0.985 -0.114357,-1.72109 -1.419558 9.031028,NaN NaN NaN NaN,NaN NaN NaN,-0.144971 0.715682 0.181762 0.658593,-8.687539 2.177253 -1.564913,0.679979 -0.381251 -0.559727 -0.281038,-9.166312 3.194058 -1.562218,0.017073 0.523744 0.552287 0.648367,-6.824136 6.466294 3.865634,-0.018639 -0.729138 -0.093513 0.677691,9.409815 1.232487 -0.899051,-0.545477 -0.538619 -0.473617 0.433626,9.671442 0.100471 -0.098616,0.472499 0.281416 -0.826567 -0.119736,-6.911537 -5.740814 3.835467
0.649958 0.048277 0.06997 0.7552,1.12511 9.517985 1.575279,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.465748 -0.424235 -0.586022 0.50959,9.501593 0.336282 1.864937,NaN NaN NaN NaN,NaN NaN NaN,-0.177426 0.21153 0.630036 0.72583,-5.392082 0.131495 7.8521,NaN NaN NaN NaN,NaN NaN NaN,-0.203427 0.631277 -0.735589 -0.137898,3.943256 -8.695122 1.463677,0.129925 0.091013 0.266554 0.950676,-1.04273 2.495434 8.792924,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.167507 0.036291 -0.978695 0.11305,-3.481567 -1.36559 8.453937,0.108502 0.073098 -0.984857 -0.113754,-1.636837 -1.514375 9.062689,NaN NaN NaN NaN,NaN NaN NaN,-0.152689 0.71459 0.188666 0.656089,-8.893439 0.489945 -1.527954,0.682765 -0.375395 -0.563054 -0.275463,-9.103842 2.011604 -1.941176,0.017275 0.522724 0.552765 0.648777,-6.620487 6.067532 4.261677,-0.020416 -0.728955 -0.093427 0.67785,9.613127 0.6574 -0.748505,-0.544697 -0.538648 -0.473088 0.435145,9.803004 -0.031987 -0.343874,0.472817 0.281729 -0.826236 -0.120032,-6.997931 -5.767563 3.771208
0.650672 0.049466 0.07083 0.754429,0.583919 9.405848 1.26564,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.464668 -0.424539 -0.586018 0.510327,9.494401 0.03875 2.014001,NaN NaN NaN NaN,NaN NaN NaN,-0.170744 0.205314 0.633355 0.726329,-5.052051 0.16186 8.00156,NaN NaN NaN NaN,NaN NaN NaN,-0.203567 0.633081 -0.734164 -0.137007,3.729752 -8.873238 1.537657,0.131176 0.090875 0.26678 0.950454,-0.990346 2.686006 8.950529,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.167006 0.033881 -0.97884 0.113282,-3.422256 -0.66457 9.390991,0.108639 0.075868 -0.984744 -0.112783,-1.687537 -1.725204 8.959333,NaN NaN NaN NaN,NaN NaN NaN,-0.159357 0.714596 0.193526 0.653074,-9.594763 -0.182223 -0.533267,0.686292 -0.367761 -0.567303 -0.268183,-9.699624 -0.000834 -2.425551,0.017355 0.521564 0.553265 0.649283,-6.258295 5.872365 4.487304,-0.020588 -0.728816 -0.093282 0.678014,9.675595 1.1083 -0.746511,-0.542984 -0.54016 -0.470954 0.437719,9.739191 0.233021 -0.898159,0.473081 0.281884 -0.826003 -0.12023,-7.090531 -5.700133 3.833979
0.652403 0.051349 0.072167 0.752679,-0.268581 10.326312 1.278483,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46357 -0.425098 -0.58565 0.511281,9.749355 0.399934 2.026198,NaN NaN NaN NaN,NaN NaN NaN,-0.164124 0.198973 0.636466 0.7269,-4.486118 0.296183 8.231316,NaN NaN NaN NaN,NaN NaN NaN,-0.20417 0.634035 -0.73344 -0.135576,3.773285 -8.872646 1.476599,0.13184 0.090725 0.267253 0.950244,-1.073501 2.738538 9.06931,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.167439 0.035345 -0.978633 0.113984,-3.337025 -0.336502 9.590257,0.108954 0.077856 -0.98469 -0.111594,-1.831477 -1.897338 8.905148,NaN NaN NaN NaN,NaN NaN NaN,-0.163556 0.715251 0.195226 0.650809,-10.436358 -0.496278 0.269879,0.687626 -0.364289 -0.569231 -0.265405,-9.830222 -1.075456 -2.778738,0.017444 0.520647 0.553692 0.649652,-6.431638 5.587726 4.707383,-0.020911 -0.728655 -0.093964 0.678082,9.605759 1.537698 -0.573432,-0.541778 -0.541423 -0.469165 0.439569,9.796515 0.720717 -1.300646,0.473098 0.282014 -0.825934 -0.120327,-7.118177 -5.699171 3.851359
0.65254 0.052266 0.073221 0.752395,-0.729069 10.694769 1.222804,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.463354 -0.424222 -0.5861 0.511689,9.912849 0.248304 2.111445,NaN NaN NaN NaN,NaN NaN NaN,-0.158022 0.192738 0.639228 0.727509,-4.035041 0.417702 8.343364,NaN NaN NaN NaN,NaN NaN NaN,-0.204985 0.63416 -0.733418 -0.133866,3.897389 -8.695235 1.449121,0.131928 0.090408 0.267957 0.950063,-1.239899 2.689981 9.075204,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.1683 0.037829 -0.978299 0.114786,-3.533446 -0.466325 9.120074,0.10934 0.0787 -0.984716 -0.110386,-1.984839 -1.78644 9.085119,NaN NaN NaN NaN,NaN NaN NaN,-0.16536 0.715754 0.194588 0.649991,-10.57088 -0.177672 0.372975,0.687502 -0.363476 -0.569893 -0.265421,-9.717474 -0.820363 -2.480274,0.017802 0.520232 0.553991 0.64972,-6.378227 5.476157 4.847629,-0.021913 -0.728546 -0.095006 0.678022,9.760373 1.032101 -0.422564,-0.542265 -0.540896 -0.469434 0.439332,9.744357 0.726382 -1.855695,0.472976 0.282126 -0.825964 -0.12034,-7.043508 -5.63188 3.832604
0.652283 0.052272 0.073721 0.752569,-0.412423 9.981664 1.289399,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.462968 -0.423563 -0.586188 0.512483,9.856667 0.002571 2.199033,NaN NaN NaN NaN,NaN NaN NaN,-0.152828 0.18681 0.642202 0.727545,-3.770251 0.368894 8.438187,NaN NaN NaN NaN,NaN NaN NaN,-0.205771 0.634083 -0.733556 -0.132259,3.952454 -8.464248 1.351378,0.131876 0.089971 0.26877 0.949882,-1.220568 2.553067 9.047356,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.168654 0.037886 -0.978196 0.115118,-3.438507 -0.337119 9.004199,0.109803 0.079324 -0.984768 -0.109013,-2.036822 -1.583156 9.232077,NaN NaN NaN NaN,NaN NaN NaN,-0.165298 0.716216 0.192562 0.650102,-10.307624 0.067151 0.437969,0.687012 -0.362957 -0.570789 -0.265474,-9.616548 -0.660825 -1.972941,0.0184 0.520305 0.554051 0.649594,-6.170208 5.553197 4.841362,-0.022874 -0.728522 -0.0952 0.67799,9.855854 0.75701 -0.751528,-0.54316 -0.539751 -0.470348 0.438655,9.795636 0.316468 -2.103159,0.472835 0.282204 -0.826006 -0.120424,-7.036192 -5.513599 3.924382
0.653115 0.052214 0.073844 0.751838,0.225194 9.677701 1.321887,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.462229 -0.423116 -0.586066 0.513658,9.722967 0.239037 2.142925,NaN NaN NaN NaN,NaN NaN NaN,-0.148324 0.181255 0.645103 0.727316,-3.660279 0.251693 8.45138,NaN NaN NaN NaN,NaN NaN NaN,-0.20649 0.63427 -0.73343 -0.130934,3.920114 -8.33898 1.110959,0.132285 0.089562 0.269528 0.949649,-1.160377 2.376521 8.916124,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.168978 0.037329 -0.978124 0.115441,-3.250581 -0.022719 9.305047,0.110224 0.079617 -0.984843 -0.107688,-2.078463 -1.490535 9.419293,NaN NaN NaN NaN,NaN NaN NaN,-0.164348 0.716445 0.190237 0.650773,-9.759489 0.44269 0.038115,0.686084 -0.364171 -0.570581 -0.266657,-9.48226 -0.358757 -1.576877,0.019135 0.520779 0.553889 0.64933,-6.294797 5.729218 4.586436,-0.023866 -0.728623 -0.09472 0.677913,9.786147 0.661868 -0.859309,-0.543555 -0.538876 -0.471007 0.438535,9.788762 0.301434 -1.878524,0.472693 0.282283 -0.82603 -0.120631,-7.01462 -5.58783 3.904955
0.653444 0.052317 0.073931 0.751537,0.713261 9.634153 1.216435,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46192 -0.422177 -0.58639 0.514337,9.679953 0.278671 2.170924,NaN NaN NaN NaN,NaN NaN NaN,-0.144305 0.176076 0.647964 0.726854,-3.651639 0.083209 8.549566,NaN NaN NaN NaN,NaN NaN NaN,-0.206974 0.635106 -0.732712 -0.130138,4.005344 -8.355666 0.963335,0.133488 0.089259 0.270141 0.949336,-1.141852 2.435655 9.01086,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.169655 0.038482 -0.977879 0.116144,-3.176723 0.161969 9.269833,0.110664 0.080312 -0.98487 -0.106461,-2.023825 -1.408811 9.562315,NaN NaN NaN NaN,NaN NaN NaN,-0.163189 0.716813 0.188029 0.651301,-9.285017 1.080677 -0.815937,0.685101 -0.36666 -0.569278 -0.26855,-9.32329 0.502713 -1.527046,0.019873 0.521336 0.553685 0.649036,-6.33596 5.860216 4.41574,-0.024599 -0.728801 -0.093702 0.677838,9.808871 0.563095 -0.973326,-0.543668 -0.538175 -0.471434 0.438797,9.747261 0.186091 -1.711689,0.472602 0.28236 -0.826016 -0.120905,-6.958794 -5.576968 3.901506
0.653212 0.053009 0.074352 0.751649,0.787908 9.439591 1.377377,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.460917 -0.421438 -0.586579 0.515627,9.321653 0.300496 2.137511,NaN NaN NaN NaN,NaN NaN NaN,-0.140443 0.171255 0.650676 0.726339,-3.534985 -0.028148 8.621878,NaN NaN NaN NaN,NaN NaN NaN,-0.207153 0.636478 -0.731513 -0.129893,3.92068 -8.494704 0.897746,0.135203 0.089046 0.270622 0.948976,-1.02316 2.565615 8.992275,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.17044 0.041203 -0.977496 0.117281,-3.220293 -0.1459 8.973574,0.111005 0.081382 -0.984892 -0.105083,-2.010545 -1.475704 9.538674,NaN NaN NaN NaN,NaN NaN NaN,-0.162399 0.717113 0.186755 0.651535,-9.394689 1.615321 -0.842348,0.684566 -0.368315 -0.568381 -0.269551,-9.47397 0.983105 -1.784949,0.020432 0.521821 0.553467 0.648814,-6.274698 6.108549 4.2472,-0.024765 -0.728912 -0.092018 0.677943,9.799559 0.969006 -0.64631,-0.543736 -0.537584 -0.471769 0.439076,9.79214 0.169483 -1.336146,0.472594 0.282452 -0.825948 -0.121186,-6.965545 -5.611498 3.934243
